,phi_h,Ti,Ta,phi_s
2 days 17:21:30,45.3333333333333,292.2807272452028,268.84010416666666,0.0
2 days 17:22:00,45.3333333333333,292.2724973502362,268.84010416666666,0.0
2 days 17:22:30,45.3333333333333,292.2642862311534,268.84010416666666,0.0
2 days 17:23:00,45.3333333333333,292.25609396576647,268.84010416666666,0.0
2 days 17:23:30,45.3333333333333,292.2479205260487,268.84010416666666,0.0
2 days 17:24:00,45.3333333333333,292.23976584902755,268.84010416666666,0.0
2 days 17:24:30,45.3333333333333,292.2316298603805,268.84010416666666,0.0
2 days 17:25:00,45.3333333333333,292.22351248229234,268.85442708333335,0.0
2 days 17:25:30,43.99999999999999,292.2153933827216,268.85442708333335,0.0
2 days 17:26:00,43.99999999999999,292.2072930482637,268.85442708333335,0.0
2 days 17:26:30,43.99999999999999,292.19921139126734,268.85442708333335,0.0
2 days 17:27:00,43.99999999999999,292.19114832434514,268.85442708333335,0.0
2 days 17:27:30,43.99999999999999,292.18310376000977,268.85442708333335,0.0
2 days 17:28:00,43.99999999999999,292.1750776112903,268.85442708333335,0.0
2 days 17:28:30,43.99999999999999,292.1670697913105,268.85442708333335,0.0
2 days 17:29:00,43.99999999999999,292.1590802124419,268.85442708333335,0.0
2 days 17:29:30,43.99999999999999,292.1511087871802,268.85442708333335,0.0
2 days 17:30:00,43.99999999999999,292.1431494168267,268.86875,0.0
2 days 17:30:30,46.0,292.135258278526,268.86875,0.0
2 days 17:31:00,46.0,292.12737869605337,268.86875,0.0
2 days 17:31:30,46.0,292.1195144726668,268.86875,0.0
2 days 17:32:00,46.0,292.1116668266544,268.86875,0.0
2 days 17:32:30,46.0,292.10383611281634,268.86875,0.0
2 days 17:33:00,46.0,292.0960223971357,268.86875,0.0
2 days 17:33:30,46.0,292.0882256485691,268.86875,0.0
2 days 17:34:00,46.0,292.08044580305403,268.86875,0.0
2 days 17:34:30,46.0,292.0726827848612,268.86875,0.0
2 days 17:35:00,46.0,292.0649365137565,268.87994791666665,0.0
2 days 17:35:30,45.3333333333333,292.0572004545718,268.87994791666665,0.0
2 days 17:36:00,45.3333333333333,292.04947554547743,268.87994791666665,0.0
2 days 17:36:30,45.3333333333333,292.0417654468005,268.87994791666665,0.0
2 days 17:37:00,45.3333333333333,292.0340713204658,268.87994791666665,0.0
2 days 17:37:30,45.3333333333333,292.02639349350886,268.87994791666665,0.0
2 days 17:38:00,45.3333333333333,292.0187320135122,268.87994791666665,0.0
2 days 17:38:30,45.3333333333333,292.0110868340357,268.87994791666665,0.0
2 days 17:39:00,45.3333333333333,292.0034578765041,268.87994791666665,0.0
2 days 17:39:30,45.3333333333333,291.9958450508446,268.87994791666665,0.0
2 days 17:40:00,45.3333333333333,291.9882482624104,268.8911458333333,0.0
2 days 17:40:30,43.3333333333333,291.9806311146783,268.8911458333333,0.0
2 days 17:41:00,43.3333333333333,291.9730248799204,268.8911458333333,0.0
2 days 17:41:30,43.3333333333333,291.96543312618735,268.8911458333333,0.0
2 days 17:42:00,43.3333333333333,291.95785696999815,268.8911458333333,0.0
2 days 17:42:30,43.3333333333333,291.95029670814864,268.8911458333333,0.0
2 days 17:43:00,43.3333333333333,291.94275236284983,268.8911458333333,0.0
2 days 17:43:30,43.3333333333333,291.9352238637996,268.8911458333333,0.0
2 days 17:44:00,43.3333333333333,291.9277111089634,268.8911458333333,0.0
2 days 17:44:30,43.3333333333333,291.92021398483865,268.8911458333333,0.0
2 days 17:45:00,43.3333333333333,291.91273237326106,268.9046875,0.0
2 days 17:45:30,42.00000000000001,291.90524430497817,268.9046875,0.0
2 days 17:46:00,42.00000000000001,291.8977717711024,268.9046875,0.0
2 days 17:46:30,42.00000000000001,291.8903146387493,268.9046875,0.0
2 days 17:47:00,42.00000000000001,291.8828727738597,268.9046875,0.0
2 days 17:47:30,42.00000000000001,291.8754460411435,268.9046875,0.0
2 days 17:48:00,42.00000000000001,291.8680343040419,268.9046875,0.0
2 days 17:48:30,42.00000000000001,291.86063742470014,268.9046875,0.0
2 days 17:49:00,42.00000000000001,291.8532552639523,268.9046875,0.0
2 days 17:49:30,42.00000000000001,291.8458876813126,268.9046875,0.0
2 days 17:50:00,42.00000000000001,291.8385297505319,268.91822916666666,0.0
2 days 17:50:30,42.00000000000001,291.8311909469423,268.91822916666666,0.0
2 days 17:51:00,42.00000000000001,291.823866291246,268.91822916666666,0.0
2 days 17:51:30,42.00000000000001,291.8165556377289,268.91822916666666,0.0
2 days 17:52:00,42.00000000000001,291.8092588404555,268.91822916666666,0.0
2 days 17:52:30,42.00000000000001,291.80197577240176,268.91822916666666,0.0
2 days 17:53:00,42.00000000000001,291.79470631866707,268.91822916666666,0.0
2 days 17:53:30,42.00000000000001,291.78745036329417,268.91822916666666,0.0
2 days 17:54:00,42.00000000000001,291.78020778136215,268.91822916666666,0.0
2 days 17:54:30,42.00000000000001,291.77297843505966,268.91822916666666,0.0
2 days 17:55:00,42.00000000000001,291.7657578426867,268.9341145833333,0.0
2 days 17:55:30,39.33333333333329,291.7584956016978,268.9341145833333,0.0
2 days 17:56:00,39.33333333333329,291.75124242505865,268.9341145833333,0.0
2 days 17:56:30,39.33333333333329,291.7440012147514,268.9341145833333,0.0
2 days 17:57:00,39.33333333333329,291.7367728079828,268.9341145833333,0.0
2 days 17:57:30,39.33333333333329,291.7295573487837,268.9341145833333,0.0
2 days 17:58:00,39.33333333333329,291.7223547493019,268.9341145833333,0.0
2 days 17:58:30,39.33333333333329,291.7151648459677,268.9341145833333,0.0
2 days 17:59:00,39.33333333333329,291.7079874531466,268.9341145833333,0.0
2 days 17:59:30,39.33333333333329,291.70082238208863,268.9341145833333,0.0
2 days 18:00:00,39.33333333333329,291.6936694479753,268.95,0.0
2 days 18:00:30,45.3333333333333,291.68666698941246,268.95,0.0
2 days 18:01:00,45.3333333333333,291.6796743725011,268.95,0.0
2 days 18:01:30,45.3333333333333,291.6726914674262,268.95,0.0
2 days 18:02:00,45.3333333333333,291.6657181466214,268.95,0.0
2 days 18:02:30,45.3333333333333,291.6587542830111,268.95,0.0
2 days 18:03:00,45.3333333333333,291.6517997479206,268.95,0.0
2 days 18:03:30,45.3333333333333,291.6448544087952,268.95,0.0
2 days 18:04:00,45.3333333333333,291.6379181269088,268.95,0.0
2 days 18:04:30,45.3333333333333,291.6309907552959,268.95,0.0
2 days 18:05:00,45.3333333333333,291.6240692530473,268.97421875,0.0
2 days 18:05:30,43.99999999999999,291.6171297981307,268.97421875,0.0
2 days 18:06:00,43.99999999999999,291.6101991415502,268.97421875,0.0
2 days 18:06:30,43.99999999999999,291.6032770917186,268.97421875,0.0
2 days 18:07:00,43.99999999999999,291.59636345520056,268.97421875,0.0
2 days 18:07:30,43.99999999999999,291.58945804488246,268.97421875,0.0
2 days 18:08:00,43.99999999999999,291.5825606920785,268.97421875,0.0
2 days 18:08:30,43.99999999999999,291.5756712510862,268.97421875,0.0
2 days 18:09:00,43.99999999999999,291.56878957930496,268.97421875,0.0
2 days 18:09:30,43.99999999999999,291.56191553628963,268.97421875,0.0
2 days 18:10:00,43.99999999999999,291.55504651682196,268.9984375,0.0
2 days 18:10:30,3000.0,291.6137788281414,268.9984375,0.0
2 days 18:11:00,3000.0,291.67173018839,268.9984375,0.0
2 days 18:11:30,3000.0,291.7289113685527,268.9984375,0.0
2 days 18:12:00,3000.0,291.785296171031,268.9984375,0.0
2 days 18:12:30,3000.0,291.84089221096957,268.9984375,0.0
2 days 18:13:00,3000.0,291.8957185666441,268.9984375,0.0
2 days 18:13:30,3000.0,291.9497983756911,268.9984375,0.0
2 days 18:14:00,3000.0,292.00315647231787,268.9984375,0.0
2 days 18:14:30,3000.0,292.05581876134664,268.9984375,0.0
2 days 18:15:00,3000.0,292.1078094440502,269.02447916666665,0.0
2 days 18:15:30,3000.0,292.1590043828025,269.02447916666665,0.0
2 days 18:16:00,3000.0,292.209651710676,269.02447916666665,0.0
2 days 18:16:30,3000.0,292.2597919252199,269.02447916666665,0.0
2 days 18:17:00,3000.0,292.3094244557384,269.02447916666665,0.0
2 days 18:17:30,3000.0,292.3585960727499,269.02447916666665,0.0
2 days 18:18:00,3000.0,292.407335996633,269.02447916666665,0.0
2 days 18:18:30,3000.0,292.4556323915869,269.02447916666665,0.0
2 days 18:19:00,3000.0,292.5034645734913,269.02447916666665,0.0
2 days 18:19:30,3000.0,292.5508155995398,269.02447916666665,0.0
2 days 18:20:00,3000.0,292.5976731006519,269.05052083333334,0.0
2 days 18:20:30,3000.0,292.6439144486375,269.05052083333334,0.0
2 days 18:21:00,3000.0,292.6897231411287,269.05052083333334,0.0
2 days 18:21:30,3000.0,292.73504354957765,269.05052083333334,0.0
2 days 18:22:00,3000.0,292.7798554092558,269.05052083333334,0.0
2 days 18:22:30,3000.0,292.82415106433837,269.05052083333334,0.0
2 days 18:23:00,3000.0,292.8679277093956,269.05052083333334,0.0
2 days 18:23:30,3000.0,292.9111846816063,269.05052083333334,0.0
2 days 18:24:00,3000.0,292.9539224803549,269.05052083333334,0.0
2 days 18:24:30,3000.0,292.9961423799945,269.05052083333334,0.0
2 days 18:25:00,3000.0,293.0378457774748,269.07838541666666,0.0
2 days 18:25:30,3000.0,293.0789188609438,269.07838541666666,0.0
2 days 18:26:00,3000.0,293.11956081522834,269.07838541666666,0.0
2 days 18:26:30,3000.0,293.1597219085422,269.07838541666666,0.0
2 days 18:27:00,3000.0,293.1993878003857,269.07838541666666,0.0
2 days 18:27:30,3000.0,293.23855628708,269.07838541666666,0.0
2 days 18:28:00,3000.0,293.2772294073825,269.07838541666666,0.0
2 days 18:28:30,3000.0,293.31541076760357,269.07838541666666,0.0
2 days 18:29:00,3000.0,293.3531046270488,269.07838541666666,0.0
2 days 18:29:30,3000.0,293.39031557597076,269.07838541666666,0.0
2 days 18:30:00,3000.0,293.4270475851329,269.10625,0.0
2 days 18:30:30,3000.0,293.46319609226094,269.10625,0.0
2 days 18:31:00,3000.0,293.49895228530977,269.10625,0.0
2 days 18:31:30,3000.0,293.5342710967601,269.10625,0.0
2 days 18:32:00,3000.0,293.56914084232614,269.10625,0.0
2 days 18:32:30,3000.0,293.60356118220443,269.10625,0.0
2 days 18:33:00,3000.0,293.637535627835,269.10625,0.0
2 days 18:33:30,3000.0,293.6710690157407,269.10625,0.0
2 days 18:34:00,3000.0,293.7041666529927,269.10625,0.0
2 days 18:34:30,3000.0,293.7368340242476,269.10625,0.0
2 days 18:35:00,3000.0,293.7690754989597,269.13307291666666,0.0
2 days 18:35:30,3000.0,293.80079637281403,269.13307291666666,0.0
2 days 18:36:00,3000.0,293.83217374473423,269.13307291666666,0.0
2 days 18:36:30,3000.0,293.8631667887055,269.13307291666666,0.0
2 days 18:37:00,3000.0,293.8937654278677,269.13307291666666,0.0
2 days 18:37:30,3000.0,293.92396999617034,269.13307291666666,0.0
2 days 18:38:00,3000.0,293.9537843133187,269.13307291666666,0.0
2 days 18:38:30,3000.0,293.98321335496365,269.13307291666666,0.0
2 days 18:39:00,3000.0,294.01226246788474,269.13307291666666,0.0
2 days 18:39:30,3000.0,294.04093710391675,269.13307291666666,0.0
2 days 18:40:00,3000.0,294.06924160564495,269.15989583333334,0.0
2 days 18:40:30,3000.0,294.09709915464396,269.15989583333334,0.0
2 days 18:41:00,3000.0,294.12468189582034,269.15989583333334,0.0
2 days 18:41:30,3000.0,294.1519223571198,269.15989583333334,0.0
2 days 18:42:00,3000.0,294.1788112514926,269.15989583333334,0.0
2 days 18:42:30,3000.0,294.2053546128231,269.15989583333334,0.0
2 days 18:43:00,3000.0,294.23155975646546,269.15989583333334,0.0
2 days 18:43:30,3000.0,294.2574328768679,269.15989583333334,0.0
2 days 18:44:00,3000.0,294.2829794010193,269.15989583333334,0.0
2 days 18:44:30,3000.0,294.3082044499952,269.15989583333334,0.0
2 days 18:45:00,3000.0,294.33311231191396,269.18385416666666,0.0
2 days 18:45:30,3000.0,294.3576295266745,269.18385416666666,0.0
2 days 18:46:00,3000.0,294.38190953786483,269.18385416666666,0.0
2 days 18:46:30,3000.0,294.4059007338776,269.18385416666666,0.0
2 days 18:47:00,3000.0,294.4295956861859,269.18385416666666,0.0
2 days 18:47:30,3000.0,294.4529978727318,269.18385416666666,0.0
2 days 18:48:00,3000.0,294.4761123772634,269.18385416666666,0.0
2 days 18:48:30,3000.0,294.49894365025744,269.18385416666666,0.0
2 days 18:49:00,3000.0,294.5214964798484,269.18385416666666,0.0
2 days 18:49:30,3000.0,294.5437754467372,269.18385416666666,0.0
2 days 18:50:00,3000.0,294.5657844757419,269.2078125,0.0
2 days 18:50:30,3000.0,294.58746623123716,269.2078125,0.0
2 days 18:51:00,3000.0,294.6089476186522,269.2078125,0.0
2 days 18:51:30,3000.0,294.6301809197978,269.2078125,0.0
2 days 18:52:00,3000.0,294.65115981263006,269.2078125,0.0
2 days 18:52:30,3000.0,294.6718885934279,269.2078125,0.0
2 days 18:53:00,3000.0,294.69237252900786,269.2078125,0.0
2 days 18:53:30,3000.0,294.7126162201119,269.2078125,0.0
2 days 18:54:00,3000.0,294.7326237878986,269.2078125,0.0
2 days 18:54:30,3000.0,294.75239914252916,269.2078125,0.0
2 days 18:55:00,3000.0,294.771945539791,269.22890624999997,0.0
2 days 18:55:30,3000.0,294.7911978410998,269.22890624999997,0.0
2 days 18:56:00,3000.0,294.8102767712952,269.22890624999997,0.0
2 days 18:56:30,3000.0,294.8291548737011,269.22890624999997,0.0
2 days 18:57:00,3000.0,294.8478248210762,269.22890624999997,0.0
2 days 18:57:30,3000.0,294.8662864213435,269.22890624999997,0.0
2 days 18:58:00,3000.0,294.8845418730537,269.22890624999997,0.0
2 days 18:58:30,3000.0,294.9025941519062,269.22890624999997,0.0
2 days 18:59:00,3000.0,294.92044646138174,269.22890624999997,0.0
2 days 18:59:30,3000.0,294.9381020460408,269.22890624999997,0.0
2 days 19:00:00,3000.0,294.9555636519336,269.25,0.0
2 days 19:00:30,3000.0,294.97276907326386,269.25,0.0
2 days 19:01:00,3000.0,294.9898266687944,269.25,0.0
2 days 19:01:30,3000.0,295.00671850709466,269.25,0.0
2 days 19:02:00,3000.0,295.02343584300013,269.25,0.0
2 days 19:02:30,3000.0,295.03997761089227,269.25,0.0
2 days 19:03:00,3000.0,295.05634512291584,269.25,0.0
2 days 19:03:30,3000.0,295.0725406370401,269.25,0.0
2 days 19:04:00,3000.0,295.08856673267707,269.25,0.0
2 days 19:04:30,3000.0,295.10442608222024,269.25,0.0
2 days 19:05:00,3000.0,295.1201210108152,269.26458333333335,0.0
2 days 19:05:30,3000.0,295.1355929699669,269.26458333333335,0.0
2 days 19:06:00,3000.0,295.15093895922087,269.26458333333335,0.0
2 days 19:06:30,3000.0,295.16614821721794,269.26458333333335,0.0
2 days 19:07:00,3000.0,295.1812103345587,269.26458333333335,0.0
2 days 19:07:30,3000.0,295.19612415968004,269.26458333333335,0.0
2 days 19:08:00,3000.0,295.2108902781107,269.26458333333335,0.0
2 days 19:08:30,3000.0,295.22551040593504,269.26458333333335,0.0
2 days 19:09:00,3000.0,295.23998659557793,269.26458333333335,0.0
2 days 19:09:30,3000.0,295.25432103419087,269.26458333333335,0.0
2 days 19:10:00,3000.0,295.26851569719446,269.27916666666664,0.0
2 days 19:10:30,3000.0,295.28251554723926,269.27916666666664,0.0
2 days 19:11:00,3000.0,295.29640799757317,269.27916666666664,0.0
2 days 19:11:30,3000.0,295.310187668852,269.27916666666664,0.0
2 days 19:12:00,3000.0,295.32384245880286,269.27916666666664,0.0
2 days 19:12:30,3000.0,295.3373717217968,269.27916666666664,0.0
2 days 19:13:00,3000.0,295.35077531239733,269.27916666666664,0.0
2 days 19:13:30,3000.0,295.36405461009076,269.27916666666664,0.0
2 days 19:14:00,3000.0,295.3772112160547,269.27916666666664,0.0
2 days 19:14:30,3000.0,295.3902469308275,269.27916666666664,0.0
2 days 19:15:00,3000.0,295.4031634445326,269.29166666666663,0.0
2 days 19:15:30,3000.0,295.4159089539889,269.29166666666663,0.0
2 days 19:16:00,3000.0,295.4285629410128,269.29166666666663,0.0
2 days 19:16:30,3000.0,295.44112387694963,269.29166666666663,0.0
2 days 19:17:00,3000.0,295.4535781396712,269.29166666666663,0.0
2 days 19:17:30,3000.0,295.4659259821406,269.29166666666663,0.0
2 days 19:18:00,3000.0,295.4781664347125,269.29166666666663,0.0
2 days 19:18:30,3000.0,295.4903007645775,269.29166666666663,0.0
2 days 19:19:00,3000.0,295.5023301395441,269.29166666666663,0.0
2 days 19:19:30,3000.0,295.5142560753544,269.29166666666663,0.0
2 days 19:20:00,3000.0,295.52608001519076,269.3041666666667,0.0
2 days 19:20:30,3000.0,295.53775387233844,269.3041666666667,0.0
2 days 19:21:00,3000.0,295.5493303594254,269.3041666666667,0.0
2 days 19:21:30,3000.0,295.5608109359474,269.3041666666667,0.0
2 days 19:22:00,3000.0,295.5721970353258,269.3041666666667,0.0
2 days 19:22:30,3000.0,295.583490066353,269.3041666666667,0.0
2 days 19:23:00,3000.0,295.59469141364195,269.3041666666667,0.0
2 days 19:23:30,3000.0,295.6058024380662,269.3041666666667,0.0
2 days 19:24:00,3000.0,295.61682447719204,269.3041666666667,0.0
2 days 19:24:30,3000.0,295.62775884570306,269.3041666666667,0.0
2 days 19:25:00,3000.0,295.6386353825756,269.3145833333333,0.0
2 days 19:25:30,3000.0,295.64939783624493,269.3145833333333,0.0
2 days 19:26:00,3000.0,295.66007643710583,269.3145833333333,0.0
2 days 19:26:30,3000.0,295.67067241295354,269.3145833333333,0.0
2 days 19:27:00,3000.0,295.68118697000745,269.3145833333333,0.0
2 days 19:27:30,3000.0,295.69162129399393,269.3145833333333,0.0
2 days 19:28:00,3000.0,295.70197655052027,269.3145833333333,0.0
2 days 19:28:30,3000.0,295.71225388544053,269.3145833333333,0.0
2 days 19:29:00,3000.0,295.7224544252143,269.3145833333333,0.0
2 days 19:29:30,3000.0,295.7325792772593,269.3145833333333,0.0
2 days 19:30:00,3000.0,295.7426541908597,269.325,0.0
2 days 19:30:30,3000.0,295.7526305545912,269.325,0.0
2 days 19:31:00,3000.0,295.76255836161243,269.325,0.0
2 days 19:31:30,3000.0,295.77242204806765,269.325,0.0
2 days 19:32:00,3000.0,295.78221708786316,269.325,0.0
2 days 19:32:30,3000.0,295.7919426414709,269.325,0.0
2 days 19:33:00,3000.0,295.80159909308554,269.325,0.0
2 days 19:33:30,3000.0,295.81118722565134,269.325,0.0
2 days 19:34:00,3000.0,295.820707944652,269.325,0.0
